,PropertyUrl,sq ft,sqft lot,acres lot,FoodFactor
21295,https://www.realtor.com/realestateandhomes-detail/6164-NW-32nd-Ave_Boca-Raton_FL_33496_M66170-26480,"4,352",,0.34,  6/10
21298,https://www.realtor.com/realestateandhomes-detail/1056-SW-27th-Pl_Boynton-Beach_FL_33426_M68926-53400,"1,688","8,403",,  6/10
21301,https://www.realtor.com/realestateandhomes-detail/10443-Utopia-Cir-E_Boynton-Beach_FL_33437_M62347-20037,"2,172","5,458",,  4/10
21299,https://www.realtor.com/realestateandhomes-detail/11370-Millpond-Greens-Dr_Boynton-Beach_FL_33473_M53433-30370,"2,941","6,656",,  1/10
21300,https://www.realtor.com/realestateandhomes-detail/9913-Arbor-View-Dr-S_Boynton-Beach_FL_33437_M57474-30573,"2,316","6,050",,  1/10
21302,https://www.realtor.com/realestateandhomes-detail/2350-NW-15th-St_Delray-Beach_FL_33445_M55782-72236,"1,743","5,894",,  6/10
21303,https://www.realtor.com/realestateandhomes-detail/2624-SW-6th-St_Boynton-Beach_FL_33435_M69950-97476,"1,670","7,880",,  7/10
21305,https://www.realtor.com/realestateandhomes-detail/158-Coventry-Pl_Palm-Beach-Gardens_FL_33418_M53607-65451,"2,364","6,887",,  6/10
21304,https://www.realtor.com/realestateandhomes-detail/10601-Richfield-Way_Boynton-Beach_FL_33437_M67475-40125,"1,615","5,567",,  6/10
21307,https://www.realtor.com/realestateandhomes-detail/6399-NW-33rd-Ave_Boca-Raton_FL_33496_M67414-76844,"4,679",,0.29,  1/10
21308,https://www.realtor.com/realestateandhomes-detail/290-Barbados-Dr_Jupiter_FL_33458_M51380-36848,"2,020","8,882",,  5/10
21306,https://www.realtor.com/realestateandhomes-detail/345-Kelsey-Park-Cir_Palm-Beach-Gardens_FL_33410_M55231-33162,"1,826","7,244",,  3/10
21309,https://www.realtor.com/realestateandhomes-detail/8336-Heritage-Club-Dr_West-Palm-Beach_FL_33412_M56776-26387,"2,097","4,665",,  6/10
21312,https://www.realtor.com/realestateandhomes-detail/7885-Wildflower-Shores-Dr_Delray-Beach_FL_33446_M94185-18752,0,"6,573",,  
21311,https://www.realtor.com/realestateandhomes-detail/1281-Cocoanut-Rd_Boca-Raton_FL_33432_M58317-29283,"4,836",,0.78,  6/10
21315,https://www.realtor.com/realestateandhomes-detail/201-Banyan-Rd_Palm-Beach_FL_33480_M63336-18162,"8,026",,0.35,  9/10
21316,https://www.realtor.com/realestateandhomes-detail/8962-Via-Tuscany-Dr_Boynton-Beach_FL_33472_M67419-37119,"2,099",,0.28,  4/10
21319,https://www.realtor.com/realestateandhomes-detail/7936-Via-Villagio_West-Palm-Beach_FL_33412_M52915-72531,"2,645","7,000",,  2/10
21318,https://www.realtor.com/realestateandhomes-detail/19631-Weathervane-Way_Loxahatchee_FL_33470_M90498-85700,0,"5,249",,  
21314,https://www.realtor.com/realestateandhomes-detail/2877-Hampton-Cir-W_Delray-Beach_FL_33445_M63069-33210,"2,806",,0.32,  1/10
21321,https://www.realtor.com/realestateandhomes-detail/12136-Hamlin-Blvd_West-Palm-Beach_FL_33412_M57512-17178,"3,070",,2.28,  1/10
21320,https://www.realtor.com/realestateandhomes-detail/7515-Estrella-Cir_Boca-Raton_FL_33433_M59933-43667,"3,693",,0.3,  4/10
21313,https://www.realtor.com/realestateandhomes-detail/9746-Donato-Way_Lake-Worth_FL_33467_M55373-43867,"1,866","6,403",,  1/10
21317,https://www.realtor.com/realestateandhomes-detail/12036-Corozo-Ct_Palm-Beach-Gardens_FL_33418_M66327-40017,"5,356",,0.42,  1/10
21323,https://www.realtor.com/realestateandhomes-detail/2470-NW-25th-St_Boca-Raton_FL_33431_M69096-58042,"2,495",,0.35,  4/10
21324,https://www.realtor.com/realestateandhomes-detail/3285-NW-53rd-Cir_Boca-Raton_FL_33496_M67471-41267,"3,079","7,392",,  1/10
21325,https://www.realtor.com/realestateandhomes-detail/127-W-23rd-St_Riviera-Beach_FL_33404_M58449-24576,768,"5,449",,  3/10
21328,https://www.realtor.com/realestateandhomes-detail/10672-Saint-Thomas-Dr_Boca-Raton_FL_33498_M63299-57265,"2,935","8,168",,  3/10
21327,https://www.realtor.com/realestateandhomes-detail/11881-Preservation-Ln_Boca-Raton_FL_33498_M62595-61899,"4,043","7,967",,  2/10
21326,https://www.realtor.com/realestateandhomes-detail/7078-San-Salvador-Dr_Boca-Raton_FL_33433_M67279-23413,"2,140","8,359",,  6/10
21329,https://www.realtor.com/realestateandhomes-detail/15848-86th-Rd-N_Loxahatchee_FL_33470_M56426-98753,"1,962",,1.15,  1/10
21330,https://www.realtor.com/realestateandhomes-detail/17862-130th-Ave-N_Jupiter_FL_33478_M54550-27466,"1,605",,1.09,  6/10
21331,https://www.realtor.com/realestateandhomes-detail/10033-Lexington-Cir-N_Boynton-Beach_FL_33436_M64320-20457,"1,782","5,785",,  6/10
21333,https://www.realtor.com/realestateandhomes-detail/2212-Division-Ave_West-Palm-Beach_FL_33407_M62526-77146,"1,364","5,663",,  1/10
21335,https://www.realtor.com/realestateandhomes-detail/5191-Suffolk-Dr_Boca-Raton_FL_33496_M58085-35346,"3,367","7,980",,  5/10
21334,https://www.realtor.com/realestateandhomes-detail/12403-Dogleg-Dr_Boynton-Beach_FL_33437_M64751-59897,"2,210","9,013",,  1/10
21336,https://www.realtor.com/realestateandhomes-detail/11656-165th-Rd-N_Jupiter_FL_33478_M55339-19467,"2,852",,2.6,  1/10
21332,https://www.realtor.com/realestateandhomes-detail/601-Watson-Farm-Rd_Clewiston_FL_33440_M51956-62099,"1,751",,3.96,  1/10
21341,https://www.realtor.com/realestateandhomes-detail/108-Lanitee-Cir_Jupiter_FL_33458_M53932-72725,"2,921","3,973",,  1/10
21337,https://www.realtor.com/realestateandhomes-detail/8822-Estate-Dr_West-Palm-Beach_FL_33411_M60219-05612,"4,647",,1.01,  1/10
21339,https://www.realtor.com/realestateandhomes-detail/3838-Riedel-Ave_Palm-Springs_FL_33461_M51186-33396,"1,056",,0.27,  4/10
21338,https://www.realtor.com/realestateandhomes-detail/7568-Chester-Ter_Boca-Raton_FL_33433_M50974-89790,"4,905","9,374",,  4/10
21340,https://www.realtor.com/realestateandhomes-detail/204-Ridge-Rd_Jupiter_FL_33477_M57282-56282,"1,889","6,024",,  1/10
21345,https://www.realtor.com/realestateandhomes-detail/8265-Bob-O-Link-Dr_West-Palm-Beach_FL_33412_M57158-23979,"2,641","7,536",,  6/10
21346,https://www.realtor.com/realestateandhomes-detail/8706-Rothbury-Ln_Boynton-Beach_FL_33472_M57035-31292,"2,227",,0.25,  2/10
21344,https://www.realtor.com/realestateandhomes-detail/16889-98th-Way-N_Jupiter_FL_33478_M68358-79700,"2,322",,1.45,  1/10
21343,https://www.realtor.com/realestateandhomes-detail/7062-Falls-Rd-E_Boynton-Beach_FL_33437_M65191-70975,"2,370","7,610",,  1/10
21350,https://www.realtor.com/realestateandhomes-detail/14726-Three-Ponds-Trl_Delray-Beach_FL_33446_M90354-38921,0,"2,522",,  
21348,https://www.realtor.com/realestateandhomes-detail/22575-Lanyard-St_Boca-Raton_FL_33428_M66147-06331,"1,406","7,876",,  1/10
21342,https://www.realtor.com/realestateandhomes-detail/600-Juneberry-Ct_Boca-Raton_FL_33486_M59801-59532,"1,758",,0.24,  6/10
21349,https://www.realtor.com/realestateandhomes-detail/2671-Hypoluxo-Rd_Lake-Worth_FL_33462_M57394-21544,"1,737","8,263",,  1/10
21351,https://www.realtor.com/realestateandhomes-detail/4852-Concordia-Ln_Boynton-Beach_FL_33436_M55575-60595,"1,783","4,530",,  1/10
21352,https://www.realtor.com/realestateandhomes-detail/133-Abondance-Dr_Palm-Beach-Gardens_FL_33410_M58826-01881,"3,433","9,753",,  4/10
21354,https://www.realtor.com/realestateandhomes-detail/435-Beacon-St_Jupiter_FL_33469_M60832-03012,"1,972","8,002",,  6/10
21353,https://www.realtor.com/realestateandhomes-detail/7565-Bradham-Dr_Lake-Worth_FL_33467_M53000-90199,"2,756","9,666",,  1/10
21356,https://www.realtor.com/realestateandhomes-detail/204-Woodsmuir-Ct_Palm-Beach-Gardens_FL_33418_M53293-87527,"1,996","6,355",,  1/10
21355,https://www.realtor.com/realestateandhomes-detail/2804-Waters-Edge-Cir_Greenacres_FL_33413_M64463-07834,"1,888","7,540",,  6/10
21310,https://www.realtor.com/realestateandhomes-detail/14814-Grand-Prix-Village-Dr_Wellington_FL_33414_M59081-90282,"3,207",,4.0,  4/10
21322,https://www.realtor.com/realestateandhomes-detail/11716-Dawson-Range-Rd_Boynton-Beach_FL_33473_M51947-99754,"1,994","6,364",,  6/10
21357,https://www.realtor.com/realestateandhomes-detail/680-Audubon-Blvd_Delray-Beach_FL_33444_M61321-55940,"1,364","7,497",,  1/10
21358,https://www.realtor.com/realestateandhomes-detail/2050-Vitex-Ln_North-Palm-Beach_FL_33408_M58134-80344,,"9,121",,  1/10
21362,https://www.realtor.com/realestateandhomes-detail/4892-Concordia-Ln_Boynton-Beach_FL_33436_M55265-18065,"2,118","4,526",,  1/10
21363,https://www.realtor.com/realestateandhomes-detail/882-Hibiscus-Dr_Royal-Palm-Beach_FL_33411_M50471-98438,"1,518","7,000",,  4/10
21360,https://www.realtor.com/realestateandhomes-detail/12858-68th-St-N_West-Palm-Beach_FL_33412_M58570-89720,"1,452",,1.16,  1/10
21359,https://www.realtor.com/realestateandhomes-detail/9742-Richmond-Cir_Boca-Raton_FL_33434_M56099-51650,"1,783","7,501",,  1/10
21361,https://www.realtor.com/realestateandhomes-detail/173-Island-Way_Greenacres_FL_33413_M63090-20103,"1,474","6,168",,  6/10
21364,https://www.realtor.com/realestateandhomes-detail/2468-Sun-up-Ln_Lake-Worth_FL_33462_M57340-17982,"1,601",,0.24,  1/10
21365,https://www.realtor.com/realestateandhomes-detail/802-Lake-Shore-Dr_Delray-Beach_FL_33444_M57046-78313,"2,531",,0.39,  1/10
21366,https://www.realtor.com/realestateandhomes-detail/10753-Willow-Oak-Ct_Wellington_FL_33414_M62757-70443,"2,156","9,688",,  4/10
21367,https://www.realtor.com/realestateandhomes-detail/3010-Saint-James-Dr_Boca-Raton_FL_33434_M68320-70350,"3,220",,0.43,  3/10
21370,https://www.realtor.com/realestateandhomes-detail/1296-Lake-Breeze-Dr_Wellington_FL_33414_M51397-29773,"1,845",,0.27,  1/10
21368,https://www.realtor.com/realestateandhomes-detail/3618-Grande-Rd_Loxahatchee_FL_33470_M61671-45295,"3,108",,5.01,  1/10
21347,https://www.realtor.com/realestateandhomes-detail/112-NW-Gardner-St_Boca-Raton_FL_33432_M66567-77867,"2,723","2,988",,  5/10
21371,https://www.realtor.com/realestateandhomes-detail/16862-Rose-Apple-Dr_Delray-Beach_FL_33445_M54238-79436,"4,228",,0.28,  5/10
21369,https://www.realtor.com/realestateandhomes-detail/121-Auburn-Dr_Lake-Worth_FL_33460_M60276-50864,944,"8,398",,  7/10
21372,https://www.realtor.com/realestateandhomes-detail/615-S-Palmway_Lake-Worth_FL_33460_M63006-23893,"1,159","7,501",,  7/10
21373,https://www.realtor.com/realestateandhomes-detail/749-Cinnamon-Rd_North-Palm-Beach_FL_33408_M64723-71249,"1,778","8,838",,  6/10
21374,https://www.realtor.com/realestateandhomes-detail/3619-SW-23rd-St_Delray-Beach_FL_33445_M54549-96498,"2,601",,0.29,  4/10
21376,https://www.realtor.com/realestateandhomes-detail/7598-La-Corniche-Cir_Boca-Raton_FL_33433_M51305-81947,"2,647","8,355",,  5/10
21377,https://www.realtor.com/realestateandhomes-detail/13887-83rd-Ln-N_West-Palm-Beach_FL_33412_M57069-07972,"2,341",,1.15,  4/10
21375,https://www.realtor.com/realestateandhomes-detail/7287-Panache-Way_Boca-Raton_FL_33433_M53528-83534,"1,731",,,  6/10
21378,https://www.realtor.com/realestateandhomes-detail/2287-Flamingo-Rd_Palm-Beach-Gardens_FL_33410_M56433-98582,"2,174",,0.58,  5/10
21380,https://www.realtor.com/realestateandhomes-detail/7379-Heathley-Dr_Lake-Worth_FL_33467_M53074-31589,"1,912","7,658",,  2/10
21379,https://www.realtor.com/realestateandhomes-detail/7120-NW-4th-Ave_Boca-Raton_FL_33487_M67606-12156,"1,800","9,906",,  4/10
21383,https://www.realtor.com/realestateandhomes-detail/1105-Upland-Rd_West-Palm-Beach_FL_33401_M65179-73390,999,"6,238",,  1/10
21382,https://www.realtor.com/realestateandhomes-detail/841-SW-16th-St_Boca-Raton_FL_33486_M60248-41397,"2,877",,0.31,  6/10
21384,https://www.realtor.com/realestateandhomes-detail/13661-Persimmon-Blvd_West-Palm-Beach_FL_33411_M59417-20676,"2,363",,1.48,  1/10
21386,https://www.realtor.com/realestateandhomes-detail/1580-W-14th-St_Riviera-Beach_FL_33404_M60150-06337,"1,449","6,251",,  1/10
21385,https://www.realtor.com/realestateandhomes-detail/8730-Lewis-River-Rd_Delray-Beach_FL_33446_M51832-26983,"3,249","8,812",,  6/10
21388,https://www.realtor.com/realestateandhomes-detail/1845-NW-10th-St_Delray-Beach_FL_33445_M55530-05927,"1,825","5,746",,  2/10
21387,https://www.realtor.com/realestateandhomes-detail/Via-Bellaria_Palm-Beach_FL_33480_M95937-83256,"10,050",,0.45,  8/10
21381,https://www.realtor.com/realestateandhomes-detail/6080-Apache-Blvd_Loxahatchee_FL_33470_M62171-50227,0,,1.36,  4/10
21389,https://www.realtor.com/realestateandhomes-detail/237-Martin-Ave_Greenacres_FL_33463_M65750-24399,"1,231","6,504",,  1/10
21391,https://www.realtor.com/realestateandhomes-detail/6659-3rd-St_Jupiter_FL_33458_M68023-77617,"1,431","7,501",,  3/10
21390,https://www.realtor.com/realestateandhomes-detail/15286-61st-Pl-N_Loxahatchee_FL_33470_M58242-42192,"2,140",,1.31,  3/10
21392,https://www.realtor.com/realestateandhomes-detail/7930-Sunburst-Ter_Lake-Worth_FL_33467_M67145-35339,"3,448","9,740",,  3/10
21396,https://www.realtor.com/realestateandhomes-detail/7086-Via-Mediterrania_Boca-Raton_FL_33433_M67966-04545,"4,083",,0.25,  2/10
21394,https://www.realtor.com/realestateandhomes-detail/840-Park-Dr-E_Boca-Raton_FL_33432_M57946-86937,"4,253","7,510",,  9/10
21393,https://www.realtor.com/realestateandhomes-detail/10654-Palm-Spring-Dr_Boca-Raton_FL_33428_M65836-26535,"1,893","5,401",,  1/10
21398,https://www.realtor.com/realestateandhomes-detail/2843-Worcester-Rd_Lake-Worth_FL_33462_M62383-86620,"1,926","8,246",,  2/10
21397,https://www.realtor.com/realestateandhomes-detail/8709-Carmel-Mountain-Way_Boynton-Beach_FL_33473_M69566-56049,"2,011","6,072",,  1/10
21399,https://www.realtor.com/realestateandhomes-detail/9794-Bozzano-Dr_Delray-Beach_FL_33446_M60784-36118,"3,987",,0.24,  1/10
21400,https://www.realtor.com/realestateandhomes-detail/311-W-22nd-Ct_Riviera-Beach_FL_33404_M58578-93124,"1,220","7,902",,  3/10
21395,https://www.realtor.com/realestateandhomes-detail/421-Cottonwood-Ln_Boca-Raton_FL_33487_M52038-72684,"2,017","8,394",,  4/10
21402,https://www.realtor.com/realestateandhomes-detail/10648-Old-Hammock-Way_Wellington_FL_33414_M50932-49208,"3,199","6,412",,  2/10
21403,https://www.realtor.com/realestateandhomes-detail/7302-Granville-Ave_Boynton-Beach_FL_33437_M69187-76121,"1,588","4,326",,  6/10
21401,https://www.realtor.com/realestateandhomes-detail/7849-Via-Grande_Boynton-Beach_FL_33437_M60088-86285,"2,641","7,836",,  1/10
21405,https://www.realtor.com/realestateandhomes-detail/8998-Chauvet-Way_Boca-Raton_FL_33496_M92788-02494,0,"7,876",,  4/10
21404,https://www.realtor.com/realestateandhomes-detail/400-Savoie-Dr_Palm-Beach-Gardens_FL_33410_M59074-20998,"5,364",,0.26,  1/10
21406,https://www.realtor.com/realestateandhomes-detail/9070-Mandarin-Blvd_Loxahatchee_FL_33470_M55613-30967,"2,375",,1.39,  1/10
21411,https://www.realtor.com/realestateandhomes-detail/17178-Wandering-Wave-Ave_Boca-Raton_FL_33496_M93914-63690,0,,0.29,  
21408,https://www.realtor.com/realestateandhomes-detail/4670-Todd-St_Lake-Worth_FL_33463_M66504-32997,"1,012",,0.25,  3/10
21407,https://www.realtor.com/realestateandhomes-detail/7272-Mistral-Ct_Boynton-Beach_FL_33437_M67660-85450,"1,588","3,912",,  6/10
21409,https://www.realtor.com/realestateandhomes-detail/10141-Heronwood-Ln_West-Palm-Beach_FL_33412_M56578-38172,"3,521",,0.35,  1/10
21410,https://www.realtor.com/realestateandhomes-detail/11062-Springbrook-Cir_Boynton-Beach_FL_33437_M64178-07613,"1,767","4,953",,  1/10
21413,https://www.realtor.com/realestateandhomes-detail/5034-Piaffe-Dr_Lake-Worth_FL_33467_M92701-45135,0,"6,003",,  
21412,https://www.realtor.com/realestateandhomes-detail/2932-Shaughnessy-Dr_Wellington_FL_33414_M67443-85359,"3,662","6,599",,  1/10
21414,https://www.realtor.com/realestateandhomes-detail/1275-Timber-Reap-Trl_Loxahatchee_FL_33470_M91078-24299,0,"7,044",,  
21415,https://www.realtor.com/realestateandhomes-detail/5008-Blistering-Way_Lake-Worth_FL_33467_M99993-90202,0,"6,482",,  
21416,https://www.realtor.com/realestateandhomes-detail/8706-Via-Mar-Rosso_Lake-Worth_FL_33467_M97869-59548,0,"3,036",,  
21417,https://www.realtor.com/realestateandhomes-detail/700-NE-Harbour-Dr_Boca-Raton_FL_33431_M68902-23104,"1,831","8,925",,  7/10
21418,https://www.realtor.com/realestateandhomes-detail/8595-White-Egret-Way_Lake-Worth_FL_33467_M69557-15598,"1,644","8,616",,  6/10
21419,https://www.realtor.com/realestateandhomes-detail/19562-Weathervane-Way_Loxahatchee_FL_33470_M90134-07207,0,"5,249",,  
21420,https://www.realtor.com/realestateandhomes-detail/6644-Marbletree-Ln_Lake-Worth_FL_33467_M65905-25595,"3,303","8,263",,  6/10
21421,https://www.realtor.com/realestateandhomes-detail/10526-Starling-Way_West-Palm-Beach_FL_33412_M62181-17677,"2,522",,0.24,  1/10
21422,https://www.realtor.com/realestateandhomes-detail/7420-Monte-Verde-Ln_West-Palm-Beach_FL_33412_M93140-26179,"3,385",,0.29,  1/10
21425,https://www.realtor.com/realestateandhomes-detail/182-Cape-Pointe-Cir_Jupiter_FL_33477_M56758-23101,"1,889","5,502",,  1/10
21424,https://www.realtor.com/realestateandhomes-detail/1320-SW-20th-St_Boca-Raton_FL_33486_M51446-19835,"2,645",,0.23,  1/10
21426,https://www.realtor.com/realestateandhomes-detail/350-Pioneer-Way_Royal-Palm-Beach_FL_33411_M90106-54869,0,"2,174",,  4/10
21427,https://www.realtor.com/realestateandhomes-detail/8903-Old-Pine-Rd_Boca-Raton_FL_33433_M67322-46262,"1,462","6,599",,  1/10
21429,https://www.realtor.com/realestateandhomes-detail/7748-Villa-D-Este-Way_Delray-Beach_FL_33446_M56732-97241,"2,939","8,590",,  6/10
21428,https://www.realtor.com/realestateandhomes-detail/6337-Tall-Cypress-Cir_Greenacres_FL_33463_M64957-22474,"1,377","5,401",,  1/10
21430,https://www.realtor.com/realestateandhomes-detail/1430-Sabal-Palm-Dr_Boca-Raton_FL_33432_M58426-85470,"5,797",,0.35,  6/10
21423,https://www.realtor.com/realestateandhomes-detail/2290-W-Maya-Palm-Dr_Boca-Raton_FL_33432_M58684-73503,"2,236",,0.27,  3/10
21432,https://www.realtor.com/realestateandhomes-detail/2353-Merriweather-Way_Wellington_FL_33414_M66967-25398,"3,345","8,808",,  4/10
21431,https://www.realtor.com/realestateandhomes-detail/526-Tomahawk-Ct_Palm-Beach-Gardens_FL_33410_M57331-01863,"2,166","3,711",,  3/10
21433,https://www.realtor.com/realestateandhomes-detail/21380-Sonesta-Way_Boca-Raton_FL_33433_M65321-73946,"1,839","6,338",,  1/10
21434,https://www.realtor.com/realestateandhomes-detail/5050-NW-24th-Cir_Boca-Raton_FL_33431_M69001-17961,"3,940",,0.27,  6/10
21435,https://www.realtor.com/realestateandhomes-detail/3838-Rowena-Cir_West-Palm-Beach_FL_33417_M51504-04280,"1,444","5,820",,  4/10
21437,https://www.realtor.com/realestateandhomes-detail/12450-Indian-Rd_North-Palm-Beach_FL_33408_M57475-94158,"3,825",,0.98,  9/10
21438,https://www.realtor.com/realestateandhomes-detail/13090-48th-Ct-N_West-Palm-Beach_FL_33411_M59602-04583,"2,031",,1.29,  1/10
21439,https://www.realtor.com/realestateandhomes-detail/11260-Westland-Cir_Boynton-Beach_FL_33437_M63014-63340,"3,463",,0.43,  1/10
21440,https://www.realtor.com/realestateandhomes-detail/1-Ceann-Ct_Palm-Beach-Gardens_FL_33418_M51235-30461,"2,114",,0.31,  7/10
21442,https://www.realtor.com/realestateandhomes-detail/1916-Yellow-Brick-Rd_Lake-Worth_FL_33462_M62236-66573,"1,716","8,394",,  1/10
21436,https://www.realtor.com/realestateandhomes-detail/Loxahatchee_FL_33470_M97338-67207,"3,326","9,810",,  
21441,https://www.realtor.com/realestateandhomes-detail/3830-Dunes-Rd_Palm-Beach-Gardens_FL_33410_M56558-08141,"1,301","5,998",,  4/10
21443,https://www.realtor.com/realestateandhomes-detail/3940-Live-Oak-Blvd_Delray-Beach_FL_33445_M54444-87502,"3,077","9,962",,  1/10
21444,https://www.realtor.com/realestateandhomes-detail/10683-Saint-Thomas-Dr_Boca-Raton_FL_33498_M60735-14081,"2,935","8,682",,  1/10
21446,https://www.realtor.com/realestateandhomes-detail/699-Hibiscus-Dr_Royal-Palm-Beach_FL_33411_M69353-26053,"1,321",,0.28,  4/10
21447,https://www.realtor.com/realestateandhomes-detail/17784-Villa-Club-Way_Boca-Raton_FL_33496_M53869-44821,"3,474","7,810",,  2/10
21450,https://www.realtor.com/realestateandhomes-detail/13010-Hampton-Lakes-Cir_Boynton-Beach_FL_33436_M64711-72441,"1,322","4,012",,  1/10
21448,https://www.realtor.com/realestateandhomes-detail/405-SW-2nd-St_Boynton-Beach_FL_33435_M67199-63022,"1,327",,0.24,  1/10
21449,https://www.realtor.com/realestateandhomes-detail/421-28th-St_West-Palm-Beach_FL_33407_M61155-01212,"1,206","5,898",,  3/10
